ticker,lsa_00,lsa_01,lsa_02,lsa_03,lsa_04,lsa_05,lsa_06,lsa_07,lsa_08,lsa_09,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19,lsa_20,lsa_21,lsa_22,lsa_23,lsa_24,lsa_25,lsa_26,lsa_27,lsa_28,lsa_29,lsa_30,lsa_31,lsa_32,lsa_33,lsa_34,lsa_35,lsa_36,lsa_37,lsa_38,lsa_39,lsa_40,lsa_41,lsa_42,lsa_43,lsa_44,lsa_45,lsa_46,lsa_47,lsa_48,lsa_49
ABBV,0.840834803683896,0.330720345860708,-0.054652031628477656,0.12175786917266561,-0.09798336668422791,0.00992803525589262,-0.10563672995735773,-0.03606653844235049,-0.047154888515799756,0.002866310886326278,0.017174836747721568,0.036673817861535,0.004189761351889236,0.010933776511406321,0.049729316763859284,-0.04429329079173312,-0.02314972495245507,-0.01953709953433586,-0.04147219956283826,-0.012353672714945682,0.04223331145885764,-0.026970912576476175,0.01752106050010716,0.01626927931184667,-0.02933532124990227,0.020187922216579196,-0.022613840308655833,0.010899877499366023,0.040625049925659865,-4.786190708586731e-05,0.0025049664434811138,-0.02135412771569217,0.04248069541622864,0.00022906368659286877,-0.018804701184773807,-0.05003742555370445,-0.03621956798162118,-0.007133447211715091,0.057328408103839254,-0.009931874165318141,-0.0051711747758852985,-0.015104744879333748,0.03513050056652535,0.020146687018454693,-0.013855865976949853,0.04054277611432702,-0.0023322893688060764,0.013675669101570176,-0.007355222571436758,-0.052960300593929845
ABC,0.8351760651943206,0.021867465134902123,-0.033876228784438675,0.08226043506266308,-0.018143093403251917,0.08003915268458213,-0.1385268344210473,-0.09273763661862922,-0.08627962842282613,-0.05088231307467605,-0.17719320471588204,0.1231436273765412,0.043741514219684224,0.07397321309044919,0.04552528483883245,-0.03844228232332619,-0.05328866609712393,-0.05397921219379936,0.054056529790289416,-0.02268915048592976,0.006731124008925522,0.019913484778037574,-0.0028201400477007935,-0.020595018230017713,-0.05600115221018438,0.03886015993025944,0.008509638652141159,-0.09581664384327239,-0.07395237715715988,0.047873440073163964,0.023534921131142743,-0.0469656732668426,0.040012750479162945,-0.01509461888279354,-0.014666418297041732,-0.012227087644790599,0.1599931806899644,-0.005854844869197528,0.010297002264742536,-0.06787657650917253,0.015126940712224667,-0.016999864619434053,-0.06553132823869351,0.020554476960451793,-0.03129026888567141,-0.00947501275611361,-0.008822824083402648,0.0009727291807257832,0.033040147608842295,-0.009872562031535217
ABCB,0.835703988014726,-0.11636535254659301,0.3182906376459551,0.0091588749591115,-0.030134261359072607,-0.02381403254909356,-0.09548677355568702,-0.12870813613934054,0.12626002846957257,0.04793983085440945,-0.019579653734403034,-0.05530273425394111,0.016422513797659202,-0.025834912247219902,0.0012595310388796867,-0.12624810836157835,0.03168212406201321,0.08293376762930016,-0.007493719997464412,-0.05202636121323413,0.0066705029027165985,-0.02700385888215863,0.0240270376619925,0.003322889258030745,0.027552963192009523,0.006085621444305059,-0.015383766228110628,0.027253109571184292,0.049719298940294976,0.017909564409856263,0.0020674285541204002,0.032486999118033766,-0.02527089080649395,-0.03301499099037534,-0.023321852730826254,-0.02597068934659978,0.0386723995140191,0.0065775785952503565,-0.033921721940385376,-0.00727362942107448,-0.02459783245241881,-0.017021620382632403,-0.00014826655931394475,-0.006271891618573748,0.007121408566254502,0.026303481105814413,0.008354392263570952,-0.05643175564856277,-0.016712818805845252,0.07166322556094987
ABCL,0.8692444889281823,0.3101019284583354,-0.018805731848590697,-0.06667095273159608,0.051610009679532914,-0.04251235435715428,0.02314286188368255,0.04921551786360368,-0.023172657466465015,0.00035033032757864134,0.06783655749226092,0.002679556655262008,0.03223148991586538,-0.006956657947767666,-0.02223118659831435,0.03543803882527666,0.027538210497453645,0.029698571304263538,-0.04803633847968026,-0.03187349963498145,0.014662335991041905,0.011063953511559825,-0.007984092188528125,-0.03336987512375401,-0.057748927113541945,-0.0021123800309175407,0.08050039882566894,-0.019889492254626124,0.010032868007544889,0.04256815409730372,-0.08987133082507891,0.0600590044027222,-0.009022953282245793,-0.01737491907063072,0.028536634638232635,-0.04081375526920881,0.059561951970590214,-0.00785695813111638,-0.0432788885984548,-0.028867946390352915,-0.0019026211751466116,-0.016417711003828682,-0.01334840919697957,-0.010014016006838414,-0.008841680425785132,-0.007568535840659772,0.03916677664740181,-0.03861987247800128,-0.0017353418136238953,0.030908666651374272
ABEO,0.795178815242279,0.5295361195719489,0.00980023739060927,0.021019667169648135,-2.9156082452319552e-05,0.0011834653916366355,0.0117092419459211,-0.01035111670522508,0.03304118113431699,0.0009269771321855278,0.05170127010926053,0.00271601844612701,0.0303031511736486,-0.007887753039059428,-0.022561366989943273,0.004252262534670389,0.027241226801922546,-0.0049387645071302215,0.011581681635376286,-0.038893188593374046,-0.008846189490034542,0.015781979334709158,0.010862895678723368,-0.006450727612895687,0.02046483136318305,-0.010114222853407163,0.027637910471553184,0.00352088567819216,-0.007695380904532248,0.022506486190032943,-0.045220883270029585,0.013117146275184163,-0.03323122057871132,0.018961390425268062,0.003794862078136874,0.014973075064214445,-0.007049969117095439,0.007576644203674449,-0.03804931331901592,0.010118779882384191,-0.0006317382515654132,-0.010892798250090926,0.012650848382121967,-0.017900482311216718,-0.002910696315205229,0.01843808107132051,0.0004788725644969641,0.02186498423521398,0.001411650589101821,0.01374540441110096
ABIO,0.7820366892117007,0.5298510861444368,0.009733197728876243,0.019957671931121145,-0.004265774707448255,0.021285063361371342,0.02580290168406207,-0.024975906693100666,0.03131979031814765,-0.027074248490497718,0.032190705879760986,-0.035100343022304366,0.0021531783391100477,0.0076560959566098555,0.01679462828195681,0.008398493778024294,-0.0035052282928642675,-0.004065897943597645,0.04118858801483954,-0.00760066244567792,-0.008260721266506415,-0.02727245230026762,-0.014654405173032863,-0.01166904665576658,0.013990883439811409,0.028607731368335807,-0.03393600414421153,0.005891778791244838,0.016849137837488343,-0.0060119018657591354,0.06261986945333431,-0.03598815822338846,-0.04080569384118744,0.002824755057625518,-0.017740006075122543,0.031930839520131246,-0.032887943455397514,-0.003898998765562516,-0.0018354169217543632,0.017900231960076,-0.0020828377102207027,-0.012896392578774944,-0.011975533514181999,-0.010976670844375903,-0.015524379565360045,0.010196102393294403,-0.007705359609861413,0.031095835334417458,0.005901891616095868,0.019674987048618423
ABMD,0.8719975202882401,0.2762635432899799,-0.08197862704007801,-0.01556471216520487,-0.040474586784610904,0.0026134068457973865,0.001439171232114819,-0.05959751915769003,-0.004934358739878799,-0.01227802338188273,-0.07222521804865166,0.05544876588442234,-0.00031331624519124226,-0.0046676105667889265,0.04081490947952052,-0.01916230884450832,-0.008831271953921438,0.03810526315317338,0.0059785800482621745,0.05533364130901659,-0.030136858831734826,0.07196131973564093,-0.044796308423165274,-0.009542019171780441,-0.005972907915541963,0.020291343784931366,-0.07719964132512219,-0.011656351719943954,0.022000701737772105,-0.017322020960418114,-0.0010536169941184536,-0.023786069342309847,-0.04750322574725786,0.0002894249186306285,-0.006113119514728321,0.0326540841925174,-0.0029340068896807707,-0.0023420841420198715,-0.042345293822885315,0.00030315994842295617,-0.013450662519640616,-0.004868917792918114,0.0184087915225771,-0.013331714404961252,-0.005219282903857757,-0.006603545200817463,-0.012168750024146998,0.02993980111346683,-0.022582252729881375,0.047211642363558626
ABNB,0.8972537647907739,-0.0465836713123236,0.08692452321951433,-0.1704710846064479,0.05611370248351669,0.027338455227607517,0.0278837202459031,0.04778438455351689,-0.12837071711696887,0.06637879052182327,-0.018354064335240835,-0.04357032960829142,-0.01111928121222035,-0.007501954133750145,0.015481130675618588,-0.013169646870470062,0.0479440357231819,0.00791282156215568,0.028125744676496724,0.007744663502235209,-0.023729140046437197,0.06357801999491941,-0.03214517090144299,0.07157351890067801,-0.004672680429834442,-0.01463544839780935,0.002015985629828302,-0.009761274024228276,0.0837864588028242,0.0018411412369941284,0.029558168339318278,0.009632471951436863,-0.02304281613612246,0.04406698325482612,-0.0026777417947785823,-0.02983564622818262,-0.037249311914671145,-0.0788130298044185,-0.025057002583520477,0.0015672833504150434,0.054530926789932085,0.035627813026069655,0.005953010299700778,0.024184395317039076,-0.010328510725934922,0.03848299350744684,0.00838552239608706,-0.02732953404829356,0.052078935698005965,-0.016104582643788078
ABOS,0.8171271906132918,0.511686812795176,0.0358709702427107,-0.009839497733525503,0.008278347103299987,0.010464227238070712,0.02305810742566712,0.01991948012523713,0.01706058002746888,-0.009775035534264441,0.022369403863049045,-0.018153523990231204,0.00846857714174871,-0.037833740985804054,-0.00886063103258215,0.027537383202247877,0.02315160749782643,0.00033341648446261093,0.0005353696410415043,0.0015284356744058505,-0.032902968339954174,0.010167692753564262,-0.004523020053952567,0.02094598615002312,0.0271152273310416,-0.02663182237365415,0.051017132541158694,0.0033042581229960695,0.0025216287267930846,0.0254263780437314,-0.004635685998650868,0.00024303072362767187,0.017017949008196406,0.0005813404209643945,0.011673863950646811,0.008108418053457076,0.013558992440276004,0.02904990251053028,0.02269567304184589,0.007895681374982432,0.0028404940994236705,0.009783497363437872,-0.014042926401244762,0.013645473552694722,-1.7905152308214894e-05,0.014954902529622009,-0.005717033985085711,0.011230171035896765,0.0018010163709047422,-0.001445318465353537
ABSI,0.8463531899056952,0.3820939102344914,-0.016265753190981315,-0.06855389530279374,0.05680054487842874,-0.03121982220152822,0.06317823422756944,0.005360415245859259,-0.012650213176403306,-0.0039671871144907715,0.048446653152241705,-0.007499573671179522,0.024805649296192892,-0.026539489313019006,-0.05566864224374681,0.045347262354942776,0.0027691157839159057,0.01994299047640214,-0.05917812811062326,-0.034371867553192874,0.04274127501396741,-0.02383903511173202,0.0018248281637833126,-0.02167482389373723,-0.028708744596201673,-0.046000167955553846,0.10254103792138118,-0.028181410073654357,0.028167589770764907,0.02472659743129923,-0.03742079253817697,0.050679052060505846,0.0025079626974929613,-0.024031212126787806,0.029966777710032647,-0.04461294510715674,0.021483905403026124,-0.008845143002895538,0.006743659453089757,-0.04875838190438222,0.009738646531093348,-0.004858367897988009,-0.0036288745360852654,-0.0004515355155378989,0.0039959026692939145,-0.007602762747568718,0.02943420915286263,0.008519234228395471,0.004890730102914541,0.0075800237120331624
